CODEMPRESA;RAZAOSOCIAL;NOMEFANTASIA;CEP;NUMCNPJCPF;DATACADASTRO;TOTALVENDAS;MEDIAJUROS;DIASATRASO;Data Abertura CNPJ;Capital Social;Natureza Jurídica;Porte;CNAE's;Latitude;Longitude;NvlImportanciaGEO;Região
242;MEDICWAY DISTR. DE PRODUTOS PARA A SAUDE EIRELI;MEDICWAY DISTR. DE PRODUTOS PARA A SAUDE EIRELI;09531195;30561107000170;0;38516.01;0.0;-2.6595744680851063;2018-05-25T00:00:00;120000;Sociedade Empresária Limitada;01;['4645101', '3319800', '4644301', '4664800', '7739002'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
243;MEDIODONTOMINAS COMERCIO LTDA;MEDIODONTOMINAS COMERCIO LTDA;39401050;41826744000147;0;1576.8;3.8233333333333333;-2.6666666666666665;1992-02-24T00:00:00;105000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645101', '4773300'];-16.7273538;-43.8717676;0.6381485567104779;Região Geográfica Intermediária de Montes Claros
244;MEDIOLY COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA EPP;MEDIOLY COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA EPP;50070535;13572673000168;0;11188.81;7.105;-1.6;2011-04-27T00:00:00;300000;Sociedade Empresária Limitada;03;['4645101', '4664800', '4930201', '4930202'];-8.0584933;-34.8848193;0.808392227578355;Região Geográfica Intermediária do Recife
245;MEDIOLY MATERIAIS MEDICOS LTDA ME;MEDIOLY MATERIAIS MEDICOS LTDA ME;65075320;12388342000100;0;0.0;0.0;0.0;2010-08-17T00:00:00;600000;Sociedade Empresária Limitada;01;['4645101', '4645102', '7739002', '8299799'];-2.5295265;-44.2963942;0.8451598477333496;Região Geográfica Intermediária de São Luís
246;MEDITEC DISTRIBUIDORA DE PRODUTOS PARA SAUDE LTDA ME;MEDITEC DISTRIBUIDORA DE PRODUTOS PARA SAUDE LTDA ME;09812000;19697328000137;0;58134.71;0.0;0.25842696629213485;2014-02-11T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '3312103', '3321000', '3329599', '4618402', '4642702', '4645103', '4663000', '4664800', '4669999', '7020400', '7729203', '7739002', '7739099', '8299799'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
247;MEDIZIN   TECHNIK COM. IMP. E EXP. DE MAT. CIRURGICOS HOSP.L;MEDIZIN   TECHNIK COM. IMP. E EXP. DE MAT. CIRURGICOS HOSP.L;12230085;05163640000136;0;40725.72;4.908970588235294;13.852941176470589;2002-06-24T00:00:00;5000;Sociedade Empresária Limitada;03;['4645101', '4773300', '7739002', '4618402', '4664800'];-23.1860383;-45.8866816;0.9486293657451884;Região Geográfica Intermediária de São José dos Campos
249;MEDVIX MATERIAIS MEDICOS E HOSPITALARES EIRELI;MEDVIX MATERIAIS MEDICOS E HOSPITALARES EIRELI;29066380;22822011000190;0;23840.4;4.5845;2.25;2015-07-08T00:00:00;268000;Sociedade Empresária Limitada;03;['4645101', '4771701', '4773300', '7729203', '7739002'];-20.3200917;-40.3376682;0.7335766045251444;Região Geográfica Intermediária de Vitória
250;MF MEDICAL IMP.E COM.DE PROD.MED. E HOSPITALARES LTDA EPP;MF MEDICAL IMP.E COM.DE PROD.MED. E HOSPITALARES LTDA EPP;01407100;04559259000128;0;31676.4;0.0;-2.1666666666666665;2001-07-10T00:00:00;80000;Sociedade Empresária Limitada;03;['4664800', '3312103', '4645101', '4773300', '7739002', '8599604', '4618402'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
251;MINAS HOSPITALAR LOCACAO E COM. EQPTOS MED.HOSP. LTDA;MINAS HOSPITALAR LOCACAO E COM. EQPTOS MED.HOSP. LTDA;30494360;15226104000196;0;321567.14;0.13729970326409496;-5.462837837837838;2012-03-16T00:00:00;5000;Sociedade Empresária Limitada;03;['7739002', '3319800', '4645101', '4773300'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
252;MITUTOYO SUL AMERICANA LTDA;MITUTOYO SUL AMERICANA LTDA;08620000;59408005000281;0;0.0;0.0;0.0;1992-03-18T00:00:00;18217160;Sociedade Empresária Limitada;05;['4669999', '2651500', '3312102', '3321000', '6202300', '6203100', '7112000', '7490104', '7739099', '8599604'];-23.5427842;-46.3108391;0.6327392638649524;Região Geográfica Intermediária de São Paulo
253;MKS COMERCIO E REPRESENTACAO DE PROD.MED.HOSP.E ODONT.LTDA;MKS COMERCIO E REPRESENTACAO;30150320;28592034000131;0;30842.99;0.22230769230769232;-0.10256410256410256;2017-09-06T00:00:00;100000;Sociedade Empresária Limitada;01;['4645102', '4618402', '4619200', '4645101', '4645103', '7739002'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
254;MR ORTHOS COM.E IMPORTACAO DE PROD.HOSPITALARES LTDA EPP;MR ORTHOS COM.E IMPORTACAO DE PROD.HOSPITALARES LTDA EPP;13026505;15489397000102;0;2626.2;0.0;0.0;2012-05-02T00:00:00;140000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645101', '4645102', '4645103', '4664800', '7739002', '8650099'];-22.90556;-47.06083;0.6952501718956622;Região Geográfica Intermediária de Campinas
255;NEOORTHO PRODUTOS ORTOPEDICOS SA;NEOORTHO PRODUTOS ORTOPEDICOS SA;82025100;08365527000121;0;15888.6;0.0;2.25;2006-09-04T00:00:00;29203720;Sociedade Anônima Fechada;05;['3250701', '3292202', '3319800', '4618402', '4642702', '4645101', '4645103', '4773300'];-25.4295963;-49.2712724;0.7152165905968648;Região Geográfica Intermediária de Curitiba
256;NEUROCIENCIAS COM. E LOCACAO DE PROD. MEDICOS LTDA EPP;NEUROCIENCIAS COM. E LOCACAO DE PROD. MEDICOS LTDA EPP;03313001;07764288000381;0;0.0;0.0;0.0;2012-11-22T00:00:00;45000000;Sociedade Empresária Limitada;03;['4664800', '4644301', '4646001', '4646002', '4649408', '4637199', '7739002', '4693100', '4645101'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
257;NEUROSPINE COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA ME;NEUROSPINE COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA ME;29056905;23706582000121;0;162170.61;54.88746376811594;12.64;2015-11-19T00:00:00;200000;Sociedade Empresária Limitada;01;['4645101', '7739002', '4649408', '4618402', '4645102'];-20.3200917;-40.3376682;0.7335766045251444;Região Geográfica Intermediária de Vitória
258;NEUROX LOC. COM. ATAC. EQUIP. MED. SERV. EIRELI ME;NEUROX LOC. COM. ATAC. EQUIP. MED. SERV. EIRELI ME;58041000;29112611000103;0;82800.15;0.0;0.5689655172413793;2017-11-21T00:00:00;93700;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4645101', '4664800', '4930201', '4930202', '7319002', '7729203', '7739002', '8230001'];-7.1215981;-34.882028;0.7327071368030622;Região Geográfica Intermediária de João Pessoa
259;N.O.S NEURO ORTHOPAEDICS SURGERIES COM. IMP. E EXP.LTDA;N.O.S NEURO ORTHOPAEDICS SURGERIES COM. IMP. E EXP.LTDA;24020320;05827947000194;0;354555.61;0.0;0.38549618320610685;2003-08-22T00:00:00;300000;Sociedade Empresária Limitada;05;['4645101', '4645102', '3319800', '7739002'];-22.8884;-43.1147;0.6404045092560787;Região Geográfica Intermediária do Rio de Janeiro
260;NOVATECH COMERCIO E REPRESENTACAO LTDA EPP;NOVATECH COMERCIO E REPRESENTACAO LTDA EPP;01308000;13503335000174;0;214232.21;0.07775956284153006;0.802547770700637;2011-02-03T00:00:00;10000;Sociedade Empresária Limitada;03;['4773300', '7020400', '4645102', '8660700'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
261;NS IMPLANTES E COMERCIO DE PROD.HOSPITALARES LTDA;NS IMPLANTES E COMERCIO DE PROD.HOSPITALARES LTDA;30170040;25448311000149;0;44551.05;0.0;0.3508771929824561;2016-08-10T00:00:00;20000;Sociedade Empresária Limitada;03;['4645101', '3329599', '4619200', '4664800', '7739002', '8650099'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
262;ONIX IMPORTACAO  COM. E DISTR. DE PRODUTOS P/ SAUDE EIRELI;ONIX IMPORTACAO  COM. E DISTR. DE PRODUTOS P/ SAUDE EIRELI;01533000;11503238000156;0;19863.21;0.0;-2.0833333333333335;2009-10-21T00:00:00;90000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4773300'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
263;ORIGINAL IMPLANTES E EQUIPAMENTOS HOSPITALARES LTDA;ORIGINAL IMPLANTES E EQUIPAMENTOS HOSPITALARES LTDA;20765000;29328809000129;0;32020.0;6.26;1.0;2017-12-26T00:00:00;300000;Sociedade Empresária Limitada;03;['4645101', '4619200', '4669999', '4773300'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
264;ORTHO SYSTEM COM. DE IMPLANTES ORTOPEDICOS LTDA EPP;ORTHO SYSTEM COM. DE IMPLANTES ORTOPEDICOS LTDA EPP;13500270;08970028000163;0;0.0;0.0;0.0;2007-07-24T00:00:00;130000;Sociedade Empresária Limitada;05;['4645101'];-22.4100108;-47.5603933;0.6965564499810553;Região Geográfica Intermediária de Campinas
265;ORTHOHEAD INSTRUMENTAIS E IMPLANTES CIRURGICOS LTDA;ORTHOHEAD INSTRUMENTAIS E IMPLANTES CIRURGICOS LTDA;29160750;03204058000145;0;179843.45;0.0;0.5131578947368421;1999-06-07T00:00:00;5000000;Sociedade Empresária Limitada;05;['4664800', '4618402', '4644301', '4645101', '4645102', '4649408', '4771701', '4773300', '6810202', '7739002'];-20.1252961;-40.3064477;0.6559929563674562;Região Geográfica Intermediária de Vitória
266;ORTHONEURO COM. IMPORTACAO E EXPORTACAO DEPROD.MEDICOS LTDA;ORTHONEURO COM. IMPORTACAO E EXPORTACAO DEPROD.MEDICOS LTDA;01452000;04886535000162;0;59962.95;1.3714925373134328;1.0327868852459017;2002-01-17T00:00:00;7800000;Sociedade Anônima Aberta;05;['4645102', '4645101', '7739002'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
267;ORTOLIM COMERCIO DE ARTIGOS ORTOPEDICOS LTDA ME;ORTOLIM COMERCIO DE ARTIGOS ORTOPEDICOS LTDA ME;13482787;30462836000179;0;35567.0;0.0;-4.405405405405405;2018-05-14T00:00:00;60000;Sociedade Empresária Limitada;01;['4645101'];-22.5615068;-47.401766;0.6485694768247089;Região Geográfica Intermediária de Campinas
268;ORTOSINTESE IND. E COM. LTDA;ORTOSINTESE IND. E COM. LTDA;02998010;48240709000190;0;522188.52;4.41;0.8888888888888888;1977-01-13T00:00:00;258500;Sociedade Empresária Limitada;05;['3250701', '2660400', '3312103'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
269;OSSEA TECHNOLOGY INDUSTRIA E COMECIO LTDA;OSSEA TECHNOLOGY INDUSTRIA E COMECIO LTDA;13082050;03951240000160;0;17296.0;0.0;0.375;2000-07-13T00:00:00;21573700;Sociedade Empresária Limitada;05;['3250705', '4645101', '4664800', '3250701'];-22.90556;-47.06083;0.6952501718956622;Região Geográfica Intermediária de Campinas
270;OSTEO21 DIST. IMPORT. ED PRODUTOS MEDICOS EIRELI ME;OSTEO21 DIST. IMPORT. ED PRODUTOS MEDICOS EIRELI ME;13467682;28719203000151;0;68194.86;0.2469879518072289;0.4050632911392405;2017-09-22T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '3329599', '4930201', '4930202', '7739002'];-22.7392463;-47.3306032;0.6391740988674294;Região Geográfica Intermediária de Campinas
271;OTN SURGICAL MATERIAIS CIRURGICOS LTDA;OTN SURGICAL MATERIAIS CIRURGICOS LTDA;08735190;10742411000106;0;27670.96;0.0;0.4782608695652174;2009-03-02T00:00:00;10000;Sociedade Empresária Limitada;03;['4645101', '4645102'];-23.5234284;-46.1926671;0.8332803649708221;Região Geográfica Intermediária de São Paulo
272;OTO DERMA SERVICOS MDICOS LTDA EPP;OTO DERMA SERVICOS MDICOS LTDA EPP;17014038;08656660000137;0;5508.88;0.0;-1.2857142857142858;2007-02-12T00:00:00;2000;Sociedade Empresária Limitada;03;['8630501', '8630502'];-22.3218102;-49.0705863;0.6522605685780798;Região Geográfica Intermediária de Bauru
273;PACTO MATERIAIS MEDICOS LTDA EPP;PACTO MATERIAIS MEDICOS LTDA EPP;15085010;19889520000125;0;62744.24;0.4738888888888889;-1.22;2014-03-17T00:00:00;10000;Sociedade Empresária Limitada;03;['4645101', '4645102', '7739002'];-20.8125851;-49.3804212;1.0435224580914348;Região Geográfica Intermediária de São José do Rio Preto
274;P.A.P. RIBEIRO PRODUTOS HOSPITALARES ME;ATLAS MEDICAL;27253220;17278910000133;0;18743.39;34.212;5.5;2012-12-03T00:00:00;20000;Sociedade Empresária Limitada;03;['4664800', '4645101', '7729203', '7739002'];-22.521856;-44.1040128;0.6905923291094618;Região Geográfica Intermediária de Volta Redonda-Barra Mansa
275;PEU ELETRICIDADE LTDA;PEU ELETRICIDADE LTDA;13480743;54362041000238;0;0.0;0.0;0.0;1973-09-26T00:00:00;6000000;Sociedade Empresária Limitada;05;['4742300', '3312102', '3313901', '3321000', '4321500', '4322301', '4642702', '4651601', '4652400', '4663000', '4672900', '4673700', '4679699', '4744001', '4744003', '4744099', '4751201', '6202300', '6203100', '8599604'];-22.5615068;-47.401766;0.6485694768247089;Região Geográfica Intermediária de Campinas
276;POLYMEDICAL IMPORTACAO E COM.DE PRODUTOS MEDICOS LTDA;POLYMEDICAL IMPORTACAO E COM.DE PRODUTOS MEDICOS LTDA;80060120;85032019000172;0;0.0;0.0;0.0;1992-05-05T00:00:00;1125000;Sociedade Empresária Limitada;05;['4645101', '3312103', '4618402', '7739002', '4649408'];-25.4295963;-49.2712724;0.7152165905968648;Região Geográfica Intermediária de Curitiba
277;PORTO SURGICAL COM.MATERIAL HOSPITALAR LTDA;PORTO SURGICAL COM.MATERIAL HOSPITALAR LTDA;22775056;10870802000106;0;59984.14;0.0;0.08433734939759036;2009-05-18T00:00:00;28500000;Sociedade Empresária Limitada;05;['4645101', '4618402', '4619200', '7729203', '7739002'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
278;PRECISAO CIRURGICA BRASILIA PROD.P/ CIRURGIA LTDA ME;PRECISAO CIRURGICA BRASILIA PROD.P/ CIRURGIA LTDA ME;70610906;24714429000109;0;43468.56;0.4269090909090909;0.6078431372549019;2016-05-03T00:00:00;50000;Sociedade Empresária Limitada;01;['4618402', '4645101', '4645102'];-15.7934036;-47.8823172;0.79050209029916;Região Geográfica Intermediária do Distrito Federal
279;PRIME CIRURGICA IMP E EX P E COM. DE PROD. ORTOP. LTDA EPP;PRIME CIRURGICA IMP E EX P E COM. DE PROD. ORTOP. LTDA EPP;13070001;10467576000117;0;0.0;0.0;0.0;2008-09-19T00:00:00;180000;Sociedade Empresária Limitada;05;['4645101', '4618402', '4664800', '4773300', '7739002', '8599604'];-22.90556;-47.06083;0.6952501718956622;Região Geográfica Intermediária de Campinas
280;WTM SAUDE COMERCIO E DISTRIBUICAO LTDA;WTM SAUDE;14021613;07414051000109;0;78788.8;0.0;0.5;2005-05-11T00:00:00;1112256;Sociedade Empresária Limitada;05;['4645101', '4773300', '4930202', '5211799', '6463800', '7729203', '8211300', '8650099', '5250805', '4618402'];-21.178333;-47.8066671;0.7571000308973752;Região Geográfica Intermediária de Ribeirão Preto
281;PRODUTOS MEDICOS BIOMEDICA LTDA;PRODUTOS MEDICOS BIOMEDICA LTDA;65075441;03118693000100;0;84549.15;1.6371014492753624;-5.4603174603174605;1999-04-26T00:00:00;1000000;Sociedade Empresária Limitada;05;['4645101', '4618402', '4618499', '4644301', '4645102', '4773300', '7739002'];-2.5295265;-44.2963942;0.8451598477333496;Região Geográfica Intermediária de São Luís
282;PRO-HOSPITALAR EQUIPAMENTOS MEDICOS LTDA;PRO - HOSPITALAR EQUIPAMENTOS MEDICOS LTDA;31610260;25312620000197;0;14504.77;3.025714285714286;2.0952380952380953;1988-06-16T00:00:00;120000;Sociedade Empresária Limitada;03;['3250701', '3312103', '4645101', '4773300', '6810202', '7112000', '7711000', '7739002', '7739099', '8650099'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
283;PROMEDON BH PROD.MEDICO HOSPITALARES LTDA;PROMEDON BH PROD.MEDICO HOSPITALARES LTDA;30150270;09235608000170;0;12564.28;0.0;-64.0;2007-11-08T00:00:00;21009;Sociedade Empresária Limitada;05;['3312103', '7490104'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
284;PROMEDON DO BRASIL PRODUTOS MEDICOS HOSPITALARES LTDA;PROMEDON DO BRASIL PRODUTOS MEDICOS HOSPITALARES LTDA;05802140;00028682000140;0;64509.08;2.373529411764706;-1.1224489795918366;1994-08-03T00:00:00;68269261;Sociedade Empresária Limitada;05;['4645101', '3312103', '7319002'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
285;PROMEDON RIO DE JANEIRO PRODUTOS MEDICOS HOSPITALARES LTDA;PROMEDON RIO DE JANEIRO PRODUTOS MEDICOS HOSPITALARES LTDA;22640102;09138304000194;0;0.0;0.0;0.0;2007-09-26T00:00:00;1494801;Sociedade Empresária Limitada;05;['4645101'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
286;PRONEC EQPTOS CIRURGICOS LTDA ME;PRONEC EQPTOS CIRURGICOS LTDA ME;14096730;11813477000102;0;176526.55;6.5401652892561986;2.1123595505617976;2010-04-12T00:00:00;20000;Sociedade Empresária Limitada;01;['4664800', '4645101', '7739002', '7729203', '4693100'];-21.178333;-47.8066671;0.7571000308973752;Região Geográfica Intermediária de Ribeirão Preto
287;PROSPINE COMERCIO DE MATERIAIS CIRURGICOS LTDA;PROSPINE COMERCIO DE MATERIAIS CIRURGICOS LTDA;82530195;09162682000103;0;52615.57;8.926041666666666;2.8055555555555554;2007-09-12T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '4645102'];-25.4295963;-49.2712724;0.7152165905968648;Região Geográfica Intermediária de Curitiba
288;PROTECNO COMERCIO DE MATERIAIS HOSPITALARES LTDA;PROTECNO COMERCIO DE MATERIAIS HOSPITALARES LTDA;85802020;06344785000104;0;53261.2;0.0;0.1875;2004-06-29T00:00:00;80000;Sociedade Empresária Limitada;05;['4645101'];-24.9554996;-53.4560544;0.6130227165237434;Região Geográfica Intermediária de Cascavel
289;QL MED MATERIAIS HOSPITALARES LTDA;QL MED MATERIAIS HOSPITALARES LTDA;79040044;07832309000197;0;4455.74;0.0;0.2;2006-02-13T00:00:00;500000;Sociedade Empresária Limitada;05;['4645101', '3250701', '4619200', '8640209'];-20.4640173;-54.6162947;0.6994004992171496;Região Geográfica Intermediária de Campo Grande
290;QUALITY CENTRAL DE ESTERELIZACAO LTDA;QUALITY CENTRAL DE ESTERELIZACAO LTDA;18190000;11008716000151;0;0.0;0.0;0.0;2009-07-29T00:00:00;300000;Sociedade Empresária Limitada;05;['3250701', '8122200', '8129000', '5211799', '4664800'];-23.5045367;-47.6168158;0.7851513060250499;Região Geográfica Intermediária de Sorocaba
291;RAPHE MEDICAL LTDA ME;RAPHE MEDICAL LTDA ME;13418445;23778799000147;0;148549.25;1.2556923076923077;1.0172413793103448;2015-12-02T00:00:00;20000;Sociedade Empresária Limitada;01;['4645101', '3312103', '4645102', '7729203'];-22.72528;-47.64917;0.45999999999999996;Região Geográfica Intermediária de Campinas
292;RAZEK EQUIPAMENTOS LTDA;RAZEK EQUIPAMENTOS LTDA;13565261;07489080000130;0;0.0;0.0;0.0;2005-07-11T00:00:00;2000000;Sociedade Empresária Limitada;05;['3250701', '2660400', '3313999', '4664800'];-22.0180395;-47.891154;0.7228286139470004;Região Geográfica Intermediária de Araraquara
293;REPAIR SURGICAL METAERIAIS ODONTO MEDICO HOSPITALARES EIRELI;REPAIR SURGICAL METAERIAIS ODONTO MEDICO HOSPITALARES EIRELI;45810000;10747105000162;0;12031.19;66.22615384615385;37.18181818181818;2009-03-27T00:00:00;110000;Sociedade Empresária Limitada;01;['4645101', '4789099'];-14.8567487;-40.8414804;0.91578264048647;Região Geográfica Intermediária de Vitória da Conquista
294;RET MEC PRESTACAO DE SERVICO EIRELI;RET MEC PRESTACAO DE SERVICO EIRELI;04460040;28825914000100;0;0.0;0.0;0.0;2017-10-09T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['3314799', '2539001'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
469;KOMPAZO SAUDE DISTR. DE PROD. E SERV. HOSPITALARES LTDA;KOMPAZO SAUDE;59075710;05992055000149;2021-03-03 19:01:46;57815.4;0.7965671641791044;-9.03076923076923;2003-11-18T00:00:00;350000;Sociedade Empresária Limitada;03;['4645101', '2539002', '3312104', '4618402', '4645102', '4664800', '7739002'];-5.805398;-35.2080905;0.6601135565871432;Região Geográfica Intermediária de Natal
471;RIMEDUALC IMP. EXP. E COM. DE PROD. PARA SAUDE EIRELI;RIMEDUALC IMP. EXP. E COM. DE PROD. PARA SAUDE EIRELI;09530401;25449878000130;2021-03-05 11:08:32;1782.0;0.0;0.0;2016-08-10T00:00:00;120000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4645101', '4618402'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
495;NEOLIFE COMERCIO DE PRODUTOS CORRELATOS A SAUDE LTDA;NEOLIFE COMERCIO DE PRODUTOS CORRELATOS A SAUDE LTDA;03169010;19362629000100;2021-03-29 12:13:20;43880.6;0.0;0.46153846153846156;2013-12-04T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '4664800'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
520;AXIAL IMPLANTES LTDA;AXIAL IMPLANTES;50070285;17616318000102;2021-04-26 13:57:39;0.0;0.0;0.0;2013-02-21T00:00:00;500000;Sociedade Anônima Fechada;05;['4645101', '4645102', '4645103', '6319400', '7319002', '7319003', '7739002', '8599604', '8630501', '8630502', '8660700'];-8.0584933;-34.8848193;0.808392227578355;Região Geográfica Intermediária do Recife
532;S DA S DIAS EIRELI;FULL TIME SOLUCOES PARA MEDICINA;69054700;35411421000190;2021-05-07 12:35:47;86024.76;0.5208695652173913;-1.1724137931034482;2019-11-05T00:00:00;400000;Sociedade Empresária Limitada;03;['4645101', '4644301', '4645102', '4664800', '4773300', '7729203', '7739002'];-3.1316333;-59.9825041;0.7822901469283741;Região Geográfica Intermediária de Manaus
542;SOLUTION MED COMERCIO ATACADISTA DE MATERIAIS CIRURGICOS EIR;SOLUTION MED;27215521;31961026000120;2021-05-21 11:59:33;0.0;0.0;0.0;2018-11-07T00:00:00;105000;Sociedade Empresária Limitada;01;['4664800', '4618402', '4619200', '4645101', '4645102', '7739002'];-22.521856;-44.1040128;0.6905923291094618;Região Geográfica Intermediária de Volta Redonda-Barra Mansa
544;ENDOCARE COMERCIO DE MATERIAL HOSPITALAR LTDA;ENDOCARE COMERCIO DE MATERIAL HOSPITALAR LTDA;22775022;17035364000100;2021-05-21 12:29:30;37927.5;0.3768085106382979;0.44680851063829785;2012-09-17T00:00:00;150000;Sociedade Empresária Limitada;05;['4645101', '4664800', '4645102'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
555;TITANIA IMPORTACAO E COMERCIO DE MATERIAIS CIRURGICOS LTDA;TITANIA;83325060;04473276000148;2021-06-03 15:11:45;5866.57;0.001;-0.8;2001-05-30T00:00:00;50000;Sociedade Empresária Limitada;01;['4645101', '7739002'];-25.4443488;-49.1900307;0.5777177938297084;Região Geográfica Intermediária de Curitiba
563;REPRESENTA MATERIAIS CIRURGICOS MEDICOS E HOSPITALARES LTDA;REPRESENTA;50070460;12891935000194;2021-06-14 12:16:18;0.0;0.0;0.0;2010-11-09T00:00:00;2000000;Sociedade Empresária Limitada;05;['4645101', '3312103', '3319800', '4618401', '4618402', '4644301', '4645103', '4646001', '4664800', '7739002'];-8.0584933;-34.8848193;0.808392227578355;Região Geográfica Intermediária do Recife
564;BIO SPINE COMERCIO E REPRESENTACOES LTDA;BIO SPINE COMERCIO E REPRESENTACOES LTDA;20241900;28237336000191;2021-06-14 12:38:05;20933.4;1.1026470588235293;-0.71875;2017-07-03T00:00:00;93700;Sociedade Empresária Limitada;03;['4645102', '4645101', '7739002'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
615;CLAM COMERCIO DE PRODUTOS MEDICO HOSPITALARES EIRELI;CLAM;44025930;08963064000108;2021-08-03 10:14:46;0.0;0.0;0.0;2007-07-26T00:00:00;99800;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4773300', '4645101', '4644301', '4771701', '5211799'];;;;
616;BRIGHT COMERCIO DE MATERIAIS MEDICOS LTDA;BRIGHT MEDICAL;50070525;13859375000153;2021-08-05 14:13:53;0.0;0.0;0.0;2011-06-15T00:00:00;1200000;Sociedade Empresária Limitada;03;['4645101', '4645102', '7729203', '7739002'];-8.0584933;-34.8848193;0.808392227578355;Região Geográfica Intermediária do Recife
631;MF MEDICAL IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS E HOSPI;MF MEDICAL IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS E HOSPI;09531190;37362476000182;2021-08-20 10:20:48;10746.0;0.0;-4.666666666666667;2020-06-09T00:00:00;104500;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4664800'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
643;PRONTOFIX MATERIAIS CIRURGICOS E HOSPITALARES LTDA;PRONTOFIX MATERIAIS CIRURGICOS E HOSPITALARES;59600210;27906220000135;2021-08-27 10:12:03;1335.6;7.11;4.0;2017-06-06T00:00:00;100000;Sociedade Empresária Limitada;01;['4773300', '3313999', '4618402', '4645101', '4645103'];-5.1904332;-37.3443872;0.5920171885391008;Região Geográfica Intermediária de Mossoró
645;HDNM COMERCIO DE MATERIAIS HOSPITALARES LTDA;HDM HOSPITALAR;25071182;08830154000112;2021-08-27 12:15:07;46493.99;0.0;0.0;2007-05-18T00:00:00;50000;Sociedade Empresária Limitada;03;['4645101', '3312102', '3312103', '4619200', '4645102', '4645103', '4646002', '4773300', '4789099', '7729203'];-22.7896225;-43.309929;0.7684926644759991;Região Geográfica Intermediária do Rio de Janeiro
664;3S SPINE SURGICAL SOLUTIONS LTDA;3S MED;22775090;39379145000180;2021-09-27 11:12:12;0.0;0.0;0.0;2020-10-09T00:00:00;60000;Sociedade Empresária Limitada;03;['4645102', '4645101', '4645103', '4664800', '7319002', '7319003', '7739002', '8219999', '8230001'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
